billing_id,resource_id,project_id,billing_date,usage_quantity,usage_unit,unit_cost,discount_pct,daily_cost
349,1,1,2025-03-19,2555.1052,vCPU-hours,0.049252,5.58,118.82
350,1,1,2025-03-20,2555.4834,vCPU-hours,0.049252,5.58,118.84
351,1,1,2025-03-21,2555.8617,vCPU-hours,0.049252,5.58,118.86
352,1,1,2025-03-22,2556.24,vCPU-hours,0.049252,5.58,118.87
353,1,1,2025-03-23,2556.6183,vCPU-hours,0.049252,5.58,118.89
354,1,1,2025-03-24,2556.9965,vCPU-hours,0.049252,5.58,118.91
355,1,1,2025-03-25,2557.3748,vCPU-hours,0.049252,5.58,118.93
356,1,1,2025-03-26,2557.7531,vCPU-hours,0.049252,5.58,118.95
357,1,1,2025-03-27,2558.1313,vCPU-hours,0.049252,5.58,118.96
358,1,1,2025-03-28,2558.5096,vCPU-hours,0.049252,5.58,118.98
359,1,1,2025-03-29,2558.8879,vCPU-hours,0.049252,5.58,119.0
360,1,1,2025-03-30,2559.2661,vCPU-hours,0.049252,5.58,119.02
361,1,1,2025-03-31,2559.6444,vCPU-hours,0.049252,5.58,119.03
362,1,1,2025-04-01,2560.0227,vCPU-hours,0.049252,5.58,119.05
363,1,1,2025-04-02,2560.4009,vCPU-hours,0.049252,5.58,119.07
364,1,1,2025-04-03,2560.7792,vCPU-hours,0.049252,5.58,119.09
365,1,1,2025-04-04,2561.1575,vCPU-hours,0.049252,5.58,119.1
366,1,1,2025-04-05,2561.5357,vCPU-hours,0.049252,5.58,119.12
367,1,1,2025-04-06,2561.914,vCPU-hours,0.049252,5.58,119.14
368,1,1,2025-04-07,2562.2923,vCPU-hours,0.049252,5.58,119.16
369,1,1,2025-04-08,2562.6706,vCPU-hours,0.049252,5.58,119.17
370,1,1,2025-04-09,2563.0488,vCPU-hours,0.049252,5.58,119.19
371,1,1,2025-04-10,2563.4271,vCPU-hours,0.049252,5.58,119.21
372,1,1,2025-04-11,2563.8054,vCPU-hours,0.049252,5.58,119.23
373,1,1,2025-04-12,2564.1836,vCPU-hours,0.049252,5.58,119.24
374,1,1,2025-04-13,2564.5619,vCPU-hours,0.049252,5.58,119.26
375,1,1,2025-04-14,2564.9402,vCPU-hours,0.049252,5.58,119.28
376,1,1,2025-04-15,2565.3184,vCPU-hours,0.049252,5.58,119.3
377,1,1,2025-04-16,2565.6967,vCPU-hours,0.049252,5.58,119.31
378,1,1,2025-04-17,2566.075,vCPU-hours,0.049252,5.58,119.33
379,1,1,2025-04-18,2566.4532,vCPU-hours,0.049252,5.58,119.35
380,1,1,2025-04-19,2566.8315,vCPU-hours,0.049252,5.58,119.37
381,1,1,2025-04-20,2567.2098,vCPU-hours,0.049252,5.58,119.38
382,1,1,2025-04-21,2567.5881,vCPU-hours,0.049252,5.58,119.4
383,1,1,2025-04-22,2567.9663,vCPU-hours,0.049252,5.58,119.42
384,1,1,2025-04-23,2568.3446,vCPU-hours,0.049252,5.58,119.44
385,1,1,2025-04-24,2568.7229,vCPU-hours,0.049252,5.58,119.46
386,1,1,2025-04-25,2569.1011,vCPU-hours,0.049252,5.58,119.47
387,1,1,2025-04-26,2569.4794,vCPU-hours,0.049252,5.58,119.49
388,1,1,2025-04-27,2569.8577,vCPU-hours,0.049252,5.58,119.51
389,1,4,2025-04-28,2570.2359,vCPU-hours,0.049252,5.58,119.53
390,1,4,2025-04-29,2570.6142,vCPU-hours,0.049252,5.58,119.54
391,1,4,2025-04-30,2570.9925,vCPU-hours,0.049252,5.58,119.56
392,1,4,2025-05-01,2571.3707,vCPU-hours,0.049252,5.58,119.58
393,1,4,2025-05-02,2571.749,vCPU-hours,0.049252,5.58,119.6
394,1,4,2025-05-03,2572.1273,vCPU-hours,0.049252,5.58,119.61
395,1,4,2025-05-04,2572.5055,vCPU-hours,0.049252,5.58,119.63
396,1,4,2025-05-05,2572.8838,vCPU-hours,0.049252,5.58,119.65
397,1,4,2025-05-06,2573.2621,vCPU-hours,0.049252,5.58,119.67
398,1,4,2025-05-07,2573.6404,vCPU-hours,0.049252,5.58,119.68
399,1,4,2025-05-08,2574.0186,vCPU-hours,0.049252,5.58,119.7
400,1,4,2025-05-09,2574.3969,vCPU-hours,0.049252,5.58,119.72
401,1,4,2025-05-10,2574.7752,vCPU-hours,0.049252,5.58,119.74
402,1,4,2025-05-11,2575.1534,vCPU-hours,0.049252,5.58,119.75
403,1,4,2025-05-12,2575.5317,vCPU-hours,0.049252,5.58,119.77
404,1,4,2025-05-13,2575.91,vCPU-hours,0.049252,5.58,119.79
405,1,4,2025-05-14,2576.2882,vCPU-hours,0.049252,5.58,119.81
406,1,4,2025-05-15,2576.6665,vCPU-hours,0.049252,5.58,119.82
407,1,4,2025-05-16,2577.0448,vCPU-hours,0.049252,5.58,119.84
408,1,4,2025-05-17,2577.423,vCPU-hours,0.049252,5.58,119.86
409,1,4,2025-05-18,2577.8013,vCPU-hours,0.049252,5.58,119.88
410,1,4,2025-05-19,2578.1796,vCPU-hours,0.049252,5.58,119.89
411,1,4,2025-05-20,2578.5579,vCPU-hours,0.049252,5.58,119.91
412,1,3,2025-05-21,2578.9361,vCPU-hours,0.049252,5.58,119.93
413,1,3,2025-05-22,2579.3144,vCPU-hours,0.049252,5.58,119.95
414,1,3,2025-05-23,2579.6927,vCPU-hours,0.049252,5.58,119.97
415,1,3,2025-05-24,2580.0709,vCPU-hours,0.049252,5.58,119.98
416,1,3,2025-05-25,2580.4492,vCPU-hours,0.049252,5.58,120.0
417,1,3,2025-05-26,2580.8275,vCPU-hours,0.049252,5.58,120.02
418,1,3,2025-05-27,2581.2057,vCPU-hours,0.049252,5.58,120.04
419,1,3,2025-05-28,2581.584,vCPU-hours,0.049252,5.58,120.05
420,1,3,2025-05-29,2581.9623,vCPU-hours,0.049252,5.58,120.07
421,1,3,2025-05-30,2582.3405,vCPU-hours,0.049252,5.58,120.09
422,1,3,2025-05-31,2582.7188,vCPU-hours,0.049252,5.58,120.11
423,1,3,2025-06-01,2583.0971,vCPU-hours,0.049252,5.58,120.12
424,1,3,2025-06-02,2583.4754,vCPU-hours,0.049252,5.58,120.14
425,1,3,2025-06-03,2583.8536,vCPU-hours,0.049252,5.58,120.16
426,1,3,2025-06-04,2584.2319,vCPU-hours,0.049252,5.58,120.18
427,1,3,2025-06-05,2584.6102,vCPU-hours,0.049252,5.58,120.19
428,1,3,2025-06-06,2584.9884,vCPU-hours,0.049252,5.58,120.21
429,1,3,2025-06-07,2585.3667,vCPU-hours,0.049252,5.58,120.23
430,1,3,2025-06-08,2585.745,vCPU-hours,0.049252,5.58,120.25
431,1,3,2025-06-09,2586.1232,vCPU-hours,0.049252,5.58,120.26
432,1,3,2025-06-10,2586.5015,vCPU-hours,0.049252,5.58,120.28
433,1,3,2025-06-11,2586.8798,vCPU-hours,0.049252,5.58,120.3
434,1,3,2025-06-12,2587.258,vCPU-hours,0.049252,5.58,120.32
435,1,3,2025-06-13,2587.6363,vCPU-hours,0.049252,5.58,120.33
436,1,3,2025-06-14,2588.0146,vCPU-hours,0.049252,5.58,120.35
437,1,3,2025-06-15,2588.3928,vCPU-hours,0.049252,5.58,120.37
438,1,3,2025-06-16,2588.7711,vCPU-hours,0.049252,5.58,120.39
439,1,3,2025-06-17,2589.1494,vCPU-hours,0.049252,5.58,120.41
440,1,3,2025-06-18,2589.5277,vCPU-hours,0.049252,5.58,120.42
441,1,3,2025-06-19,2589.9059,vCPU-hours,0.049252,5.58,120.44
442,1,3,2025-06-20,2590.2842,vCPU-hours,0.049252,5.58,120.46
443,1,3,2025-06-21,2590.6625,vCPU-hours,0.049252,5.58,120.48
444,1,3,2025-06-22,4247.0235,vCPU-hours,0.049252,5.58,197.5
445,1,3,2025-06-23,2591.419,vCPU-hours,0.049252,5.58,120.51
446,1,3,2025-06-24,4492.1529,vCPU-hours,0.049252,5.58,208.9
447,1,3,2025-06-25,4492.8085,vCPU-hours,0.049252,5.58,208.93
448,1,3,2025-06-26,4493.4642,vCPU-hours,0.049252,5.58,208.96
449,1,3,2025-06-27,2592.9321,vCPU-hours,0.049252,5.58,120.58
450,1,3,2025-06-28,2593.3103,vCPU-hours,0.049252,5.58,120.6
451,1,3,2025-06-29,2593.6886,vCPU-hours,0.049252,5.58,120.62
452,1,3,2025-06-30,2594.0669,vCPU-hours,0.049252,5.58,120.63
453,1,3,2025-07-01,2594.4452,vCPU-hours,0.049252,5.58,120.65
454,1,3,2025-07-02,2594.8234,vCPU-hours,0.049252,5.58,120.67
455,1,3,2025-07-03,2595.2017,vCPU-hours,0.049252,5.58,120.69
456,1,3,2025-07-04,2595.58,vCPU-hours,0.049252,5.58,120.7
457,1,3,2025-07-05,2595.9582,vCPU-hours,0.049252,5.58,120.72
458,1,3,2025-07-06,2596.3365,vCPU-hours,0.049252,5.58,120.74
459,1,3,2025-07-07,2596.7148,vCPU-hours,0.049252,5.58,120.76
460,1,3,2025-07-08,2597.093,vCPU-hours,0.049252,5.58,120.77
461,1,3,2025-07-09,2597.4713,vCPU-hours,0.049252,5.58,120.79
462,1,3,2025-07-10,2597.8496,vCPU-hours,0.049252,5.58,120.81
463,1,3,2025-07-11,2598.2278,vCPU-hours,0.049252,5.58,120.83
464,1,3,2025-07-12,2598.6061,vCPU-hours,0.049252,5.58,120.84
465,1,3,2025-07-13,2598.9844,vCPU-hours,0.049252,5.58,120.86
466,1,3,2025-07-14,2599.3627,vCPU-hours,0.049252,5.58,120.88
467,1,3,2025-07-15,2599.7409,vCPU-hours,0.049252,5.58,120.9
468,1,3,2025-07-16,2600.1192,vCPU-hours,0.049252,5.58,120.92
469,1,3,2025-07-17,2600.4975,vCPU-hours,0.049252,5.58,120.93
470,1,3,2025-07-18,2600.8757,vCPU-hours,0.049252,5.58,120.95
471,1,3,2025-07-19,2601.254,vCPU-hours,0.049252,5.58,120.97
472,1,3,2025-07-20,2601.6323,vCPU-hours,0.049252,5.58,120.99
473,1,3,2025-07-21,2602.0105,vCPU-hours,0.049252,5.58,121.0
474,1,3,2025-07-22,2602.3888,vCPU-hours,0.049252,5.58,121.02
475,1,3,2025-07-23,2602.7671,vCPU-hours,0.049252,5.58,121.04
476,1,3,2025-07-24,2603.1453,vCPU-hours,0.049252,5.58,121.06
477,1,3,2025-07-25,2603.5236,vCPU-hours,0.049252,5.58,121.07
478,1,3,2025-07-26,2603.9019,vCPU-hours,0.049252,5.58,121.09
479,1,3,2025-07-27,2604.2801,vCPU-hours,0.049252,5.58,121.11
480,1,3,2025-07-28,2604.6584,vCPU-hours,0.049252,5.58,121.13
481,1,3,2025-07-29,2605.0367,vCPU-hours,0.049252,5.58,121.14
482,1,3,2025-07-30,2605.415,vCPU-hours,0.049252,5.58,121.16
483,1,3,2025-07-31,2605.7932,vCPU-hours,0.049252,5.58,121.18
484,1,3,2025-08-01,2606.1715,vCPU-hours,0.049252,5.58,121.2
485,1,3,2025-08-02,2606.5498,vCPU-hours,0.049252,5.58,121.21
486,1,3,2025-08-03,2606.928,vCPU-hours,0.049252,5.58,121.23
487,1,3,2025-08-04,2607.3063,vCPU-hours,0.049252,5.58,121.25
488,1,3,2025-08-05,2607.6846,vCPU-hours,0.049252,5.58,121.27
489,1,3,2025-08-06,2608.0628,vCPU-hours,0.049252,5.58,121.28
490,1,3,2025-08-07,2608.4411,vCPU-hours,0.049252,5.58,121.3
491,1,3,2025-08-08,2608.8194,vCPU-hours,0.049252,5.58,121.32
492,1,3,2025-08-09,2609.1976,vCPU-hours,0.049252,5.58,121.34
493,1,3,2025-08-10,2609.5759,vCPU-hours,0.049252,5.58,121.36
494,1,3,2025-08-11,2609.9542,vCPU-hours,0.049252,5.58,121.37
495,1,3,2025-08-12,2610.3325,vCPU-hours,0.049252,5.58,121.39
496,1,3,2025-08-13,2610.7107,vCPU-hours,0.049252,5.58,121.41
497,1,3,2025-08-14,2611.089,vCPU-hours,0.049252,5.58,121.43
498,1,3,2025-08-15,2611.4673,vCPU-hours,0.049252,5.58,121.44
499,1,3,2025-08-16,2611.8455,vCPU-hours,0.049252,5.58,121.46
500,1,3,2025-08-17,2612.2238,vCPU-hours,0.049252,5.58,121.48
501,1,3,2025-08-18,2612.6021,vCPU-hours,0.049252,5.58,121.5
502,1,3,2025-08-19,2612.9803,vCPU-hours,0.049252,5.58,121.51
503,1,3,2025-08-20,2613.3586,vCPU-hours,0.049252,5.58,121.53
504,1,3,2025-08-21,2613.7369,vCPU-hours,0.049252,5.58,121.55
505,1,3,2025-08-22,2614.1151,vCPU-hours,0.049252,5.58,121.57
506,1,3,2025-08-23,2614.4934,vCPU-hours,0.049252,5.58,121.58
507,1,3,2025-08-24,2614.8717,vCPU-hours,0.049252,5.58,121.6
508,1,3,2025-08-25,2615.2499,vCPU-hours,0.049252,5.58,121.62
509,1,3,2025-08-26,2615.6282,vCPU-hours,0.049252,5.58,121.64
510,1,3,2025-08-27,2616.0065,vCPU-hours,0.049252,5.58,121.65
511,1,3,2025-08-28,2616.3848,vCPU-hours,0.049252,5.58,121.67
512,1,3,2025-08-29,2616.763,vCPU-hours,0.049252,5.58,121.69
513,1,3,2025-08-30,2617.1413,vCPU-hours,0.049252,5.58,121.71
514,1,3,2025-08-31,2617.5196,vCPU-hours,0.049252,5.58,121.72
515,1,3,2025-09-01,2617.8978,vCPU-hours,0.049252,5.58,121.74
516,1,3,2025-09-02,2618.2761,vCPU-hours,0.049252,5.58,121.76
517,1,3,2025-09-03,2618.6544,vCPU-hours,0.049252,5.58,121.78
518,1,3,2025-09-04,2619.0326,vCPU-hours,0.049252,5.58,121.79
519,1,3,2025-09-05,2619.4109,vCPU-hours,0.049252,5.58,121.81
520,1,3,2025-09-06,2619.7892,vCPU-hours,0.049252,5.58,121.83
521,1,3,2025-09-07,2620.1674,vCPU-hours,0.049252,5.58,121.85
522,1,3,2025-09-08,2620.5457,vCPU-hours,0.049252,5.58,121.87
523,1,3,2025-09-09,2620.924,vCPU-hours,0.049252,5.58,121.88
524,1,3,2025-09-10,2621.3023,vCPU-hours,0.049252,5.58,121.9
525,1,3,2025-09-11,2621.6805,vCPU-hours,0.049252,5.58,121.92
526,1,3,2025-09-12,2622.0588,vCPU-hours,0.049252,5.58,121.94
527,1,3,2025-09-13,2622.4371,vCPU-hours,0.049252,5.58,121.95
528,1,3,2025-09-14,2622.8153,vCPU-hours,0.049252,5.58,121.97
529,1,3,2025-09-15,2623.1936,vCPU-hours,0.049252,5.58,121.99
530,1,3,2025-09-16,2623.5719,vCPU-hours,0.049252,5.58,122.01
531,1,3,2025-09-17,2623.9501,vCPU-hours,0.049252,5.58,122.02
532,1,3,2025-09-18,2624.3284,vCPU-hours,0.049252,5.58,122.04
533,1,3,2025-09-19,2624.7067,vCPU-hours,0.049252,5.58,122.06
534,1,3,2025-09-20,2625.0849,vCPU-hours,0.049252,5.58,122.08
535,1,3,2025-09-21,2625.4632,vCPU-hours,0.049252,5.58,122.09
536,1,3,2025-09-22,2625.8415,vCPU-hours,0.049252,5.58,122.11
537,1,3,2025-09-23,2626.2198,vCPU-hours,0.049252,5.58,122.13
538,1,3,2025-09-24,2626.598,vCPU-hours,0.049252,5.58,122.15
539,1,3,2025-09-25,2626.9763,vCPU-hours,0.049252,5.58,122.16
540,1,3,2025-09-26,2627.3546,vCPU-hours,0.049252,5.58,122.18
541,1,3,2025-09-27,2627.7328,vCPU-hours,0.049252,5.58,122.2
542,1,3,2025-09-28,2628.1111,vCPU-hours,0.049252,5.58,122.22
543,1,3,2025-09-29,2628.4894,vCPU-hours,0.049252,5.58,122.23
544,1,3,2025-09-30,2628.8676,vCPU-hours,0.049252,5.58,122.25
545,1,3,2025-10-01,2629.2459,vCPU-hours,0.049252,5.58,122.27
546,1,3,2025-10-02,2629.6242,vCPU-hours,0.049252,5.58,122.29
547,1,3,2025-10-03,2630.0024,vCPU-hours,0.049252,5.58,122.3
548,1,3,2025-10-04,2630.3807,vCPU-hours,0.049252,5.58,122.32
549,1,3,2025-10-05,2630.759,vCPU-hours,0.049252,5.58,122.34
550,1,3,2025-10-06,2631.1372,vCPU-hours,0.049252,5.58,122.36
551,1,3,2025-10-07,2631.5155,vCPU-hours,0.049252,5.58,122.38
552,1,3,2025-10-08,2631.8938,vCPU-hours,0.049252,5.58,122.39
553,1,3,2025-10-09,2632.2721,vCPU-hours,0.049252,5.58,122.41
554,1,3,2025-10-10,2632.6503,vCPU-hours,0.049252,5.58,122.43
555,1,3,2025-10-11,2633.0286,vCPU-hours,0.049252,5.58,122.45
556,1,3,2025-10-12,2633.4069,vCPU-hours,0.049252,5.58,122.46
557,1,3,2025-10-13,2633.7851,vCPU-hours,0.049252,5.58,122.48
558,1,3,2025-10-14,2634.1634,vCPU-hours,0.049252,5.58,122.5
559,1,3,2025-10-15,2634.5417,vCPU-hours,0.049252,5.58,122.52
560,1,3,2025-10-16,2634.9199,vCPU-hours,0.049252,5.58,122.53
561,1,3,2025-10-17,2635.2982,vCPU-hours,0.049252,5.58,122.55
562,1,3,2025-10-18,2635.6765,vCPU-hours,0.049252,5.58,122.57
563,1,6,2025-10-19,2636.0547,vCPU-hours,0.049252,5.58,122.59
564,1,6,2025-10-20,2636.433,vCPU-hours,0.049252,5.58,122.6
565,1,6,2025-10-21,2636.8113,vCPU-hours,0.049252,5.58,122.62
566,1,6,2025-10-22,2637.1896,vCPU-hours,0.049252,5.58,122.64
567,1,6,2025-10-23,2637.5678,vCPU-hours,0.049252,5.58,122.66
568,1,6,2025-10-24,2637.9461,vCPU-hours,0.049252,5.58,122.67
569,1,6,2025-10-25,2638.3244,vCPU-hours,0.049252,5.58,122.69
570,1,6,2025-10-26,2638.7026,vCPU-hours,0.049252,5.58,122.71
571,1,6,2025-10-27,2639.0809,vCPU-hours,0.049252,5.58,122.73
572,1,6,2025-10-28,2639.4592,vCPU-hours,0.049252,5.58,122.74
573,1,6,2025-10-29,7164.9034,vCPU-hours,0.049252,5.58,333.19
574,1,6,2025-10-30,7165.9301,vCPU-hours,0.049252,5.58,333.24
575,1,6,2025-10-31,7166.9567,vCPU-hours,0.049252,5.58,333.29
576,1,6,2025-11-01,2640.9722,vCPU-hours,0.049252,5.58,122.82
577,1,6,2025-11-02,2641.3505,vCPU-hours,0.049252,5.58,122.83
578,1,6,2025-11-03,2641.7288,vCPU-hours,0.049252,5.58,122.85
579,1,16,2025-11-04,2642.107,vCPU-hours,0.049252,5.58,122.87
580,1,16,2025-11-05,2642.4853,vCPU-hours,0.049252,5.58,122.89
581,1,16,2025-11-06,2642.8636,vCPU-hours,0.049252,5.58,122.9
582,1,16,2025-11-07,2643.2419,vCPU-hours,0.049252,5.58,122.92
583,1,16,2025-11-08,2643.6201,vCPU-hours,0.049252,5.58,122.94
584,1,16,2025-11-09,2643.9984,vCPU-hours,0.049252,5.58,122.96
585,1,16,2025-11-10,2644.3767,vCPU-hours,0.049252,5.58,122.97
586,1,16,2025-11-11,2644.7549,vCPU-hours,0.049252,5.58,122.99
587,1,16,2025-11-12,2645.1332,vCPU-hours,0.049252,5.58,123.01
588,1,16,2025-11-13,2645.5115,vCPU-hours,0.049252,5.58,123.03
589,1,16,2025-11-14,2645.8897,vCPU-hours,0.049252,5.58,123.04
590,1,16,2025-11-15,2646.268,vCPU-hours,0.049252,5.58,123.06
591,1,16,2025-11-16,2646.6463,vCPU-hours,0.049252,5.58,123.08
592,1,16,2025-11-17,2647.0245,vCPU-hours,0.049252,5.58,123.1
593,1,16,2025-11-18,2647.4028,vCPU-hours,0.049252,5.58,123.11
594,1,16,2025-11-19,2647.7811,vCPU-hours,0.049252,5.58,123.13
595,1,16,2025-11-20,2648.1594,vCPU-hours,0.049252,5.58,123.15
596,1,16,2025-11-21,2648.5376,vCPU-hours,0.049252,5.58,123.17
597,1,16,2025-11-22,2648.9159,vCPU-hours,0.049252,5.58,123.18
598,1,16,2025-11-23,2649.2942,vCPU-hours,0.049252,5.58,123.2
599,1,16,2025-11-24,2649.6724,vCPU-hours,0.049252,5.58,123.22
600,1,16,2025-11-25,2650.0507,vCPU-hours,0.049252,5.58,123.24
601,1,16,2025-11-26,2650.429,vCPU-hours,0.049252,5.58,123.25
602,1,16,2025-11-27,2650.8072,vCPU-hours,0.049252,5.58,123.27
603,1,16,2025-11-28,2651.1855,vCPU-hours,0.049252,5.58,123.29
604,1,16,2025-11-29,2651.5638,vCPU-hours,0.049252,5.58,123.31
605,1,16,2025-11-30,2651.942,vCPU-hours,0.049252,5.58,123.33
606,1,16,2025-12-01,2652.3203,vCPU-hours,0.049252,5.58,123.34
607,1,16,2025-12-02,2652.6986,vCPU-hours,0.049252,5.58,123.36
608,1,16,2025-12-03,2653.0769,vCPU-hours,0.049252,5.58,123.38
609,1,16,2025-12-04,2653.4551,vCPU-hours,0.049252,5.58,123.4
610,1,16,2025-12-05,2653.8334,vCPU-hours,0.049252,5.58,123.41
611,1,16,2025-12-06,2654.2117,vCPU-hours,0.049252,5.58,123.43
612,1,16,2025-12-07,2654.5899,vCPU-hours,0.049252,5.58,123.45
613,1,16,2025-12-08,2654.9682,vCPU-hours,0.049252,5.58,123.47
614,1,16,2025-12-09,2655.3465,vCPU-hours,0.049252,5.58,123.48
615,1,16,2025-12-10,2655.7247,vCPU-hours,0.049252,5.58,123.5
616,1,16,2025-12-11,2656.103,vCPU-hours,0.049252,5.58,123.52
617,1,16,2025-12-12,2656.4813,vCPU-hours,0.049252,5.58,123.54
618,1,16,2025-12-13,2656.8595,vCPU-hours,0.049252,5.58,123.55
619,1,16,2025-12-14,2657.2378,vCPU-hours,0.049252,5.58,123.57
620,1,16,2025-12-15,2657.6161,vCPU-hours,0.049252,5.58,123.59
621,1,16,2025-12-16,2657.9943,vCPU-hours,0.049252,5.58,123.61
622,1,16,2025-12-17,2658.3726,vCPU-hours,0.049252,5.58,123.62
623,1,16,2025-12-18,2658.7509,vCPU-hours,0.049252,5.58,123.64
624,1,16,2025-12-19,2659.1292,vCPU-hours,0.049252,5.58,123.66
625,1,16,2025-12-20,2659.5074,vCPU-hours,0.049252,5.58,123.68
626,1,16,2025-12-21,2659.8857,vCPU-hours,0.049252,5.58,123.69
627,1,16,2025-12-22,2660.264,vCPU-hours,0.049252,5.58,123.71
628,1,16,2025-12-23,2660.6422,vCPU-hours,0.049252,5.58,123.73
629,1,16,2025-12-24,2661.0205,vCPU-hours,0.049252,5.58,123.75
630,1,16,2025-12-25,2661.3988,vCPU-hours,0.049252,5.58,123.76
631,1,16,2025-12-26,2661.777,vCPU-hours,0.049252,5.58,123.78
632,1,16,2025-12-27,2662.1553,vCPU-hours,0.049252,5.58,123.8
633,1,16,2025-12-28,2662.5336,vCPU-hours,0.049252,5.58,123.82
634,1,16,2025-12-29,2662.9118,vCPU-hours,0.049252,5.58,123.84
635,1,16,2025-12-30,2663.2901,vCPU-hours,0.049252,5.58,123.85
636,1,16,2025-12-31,2663.6684,vCPU-hours,0.049252,5.58,123.87
637,1,16,2026-01-01,2664.0467,vCPU-hours,0.049252,5.58,123.89
638,1,16,2026-01-02,2664.4249,vCPU-hours,0.049252,5.58,123.91
639,1,16,2026-01-03,2664.8032,vCPU-hours,0.049252,5.58,123.92
640,1,16,2026-01-04,2665.1815,vCPU-hours,0.049252,5.58,123.94
641,1,16,2026-01-05,2665.5597,vCPU-hours,0.049252,5.58,123.96
642,1,16,2026-01-06,2665.938,vCPU-hours,0.049252,5.58,123.98
643,1,16,2026-01-07,2666.3163,vCPU-hours,0.049252,5.58,123.99
644,1,16,2026-01-08,2666.6945,vCPU-hours,0.049252,5.58,124.01
645,1,16,2026-01-09,2667.0728,vCPU-hours,0.049252,5.58,124.03
646,1,16,2026-01-10,2667.4511,vCPU-hours,0.049252,5.58,124.05
647,1,16,2026-01-11,2667.8293,vCPU-hours,0.049252,5.58,124.06
648,1,16,2026-01-12,2668.2076,vCPU-hours,0.049252,5.58,124.08
649,1,16,2026-01-13,2668.5859,vCPU-hours,0.049252,5.58,124.1
650,1,16,2026-01-14,2668.9642,vCPU-hours,0.049252,5.58,124.12
651,1,16,2026-01-15,2669.3424,vCPU-hours,0.049252,5.58,124.13
652,1,16,2026-01-16,2669.7207,vCPU-hours,0.049252,5.58,124.15
653,1,16,2026-01-17,2670.099,vCPU-hours,0.049252,5.58,124.17
654,1,16,2026-01-18,2670.4772,vCPU-hours,0.049252,5.58,124.19
655,1,16,2026-01-19,2670.8555,vCPU-hours,0.049252,5.58,124.2
656,1,16,2026-01-20,2671.2338,vCPU-hours,0.049252,5.58,124.22
657,1,13,2026-01-21,2671.612,vCPU-hours,0.049252,5.58,124.24
658,1,13,2026-01-22,2671.9903,vCPU-hours,0.049252,5.58,124.26
659,1,13,2026-01-23,6158.0515,vCPU-hours,0.049252,5.58,286.37
660,1,13,2026-01-24,6158.9232,vCPU-hours,0.049252,5.58,286.41
661,1,13,2026-01-25,6159.7948,vCPU-hours,0.049252,5.58,286.45
662,1,13,2026-01-26,6160.6665,vCPU-hours,0.049252,5.58,286.49
663,1,13,2026-01-27,2673.8816,vCPU-hours,0.049252,5.58,124.35
664,1,13,2026-01-28,2674.2599,vCPU-hours,0.049252,5.58,124.36
665,1,13,2026-01-29,2674.6382,vCPU-hours,0.049252,5.58,124.38
666,1,13,2026-01-30,2675.0165,vCPU-hours,0.049252,5.58,124.4
667,1,13,2026-01-31,2675.3947,vCPU-hours,0.049252,5.58,124.42
668,1,13,2026-02-01,2675.773,vCPU-hours,0.049252,5.58,124.43
669,1,8,2026-02-02,2676.1513,vCPU-hours,0.049252,5.58,124.45
670,1,8,2026-02-03,2676.5295,vCPU-hours,0.049252,5.58,124.47
671,1,8,2026-02-04,2676.9078,vCPU-hours,0.049252,5.58,124.49
672,1,8,2026-02-05,2677.2861,vCPU-hours,0.049252,5.58,124.5
673,1,8,2026-02-06,2677.6643,vCPU-hours,0.049252,5.58,124.52
674,1,8,2026-02-07,2678.0426,vCPU-hours,0.049252,5.58,124.54
675,1,8,2026-02-08,2678.4209,vCPU-hours,0.049252,5.58,124.56
676,1,8,2026-02-09,2678.7991,vCPU-hours,0.049252,5.58,124.57
677,1,8,2026-02-10,2679.1774,vCPU-hours,0.049252,5.58,124.59
678,1,8,2026-02-11,2679.5557,vCPU-hours,0.049252,5.58,124.61
679,1,8,2026-02-12,2679.934,vCPU-hours,0.049252,5.58,124.63
680,1,8,2026-02-13,2680.3122,vCPU-hours,0.049252,5.58,124.64
681,1,8,2026-02-14,2680.6905,vCPU-hours,0.049252,5.58,124.66
682,1,8,2026-02-15,2681.0688,vCPU-hours,0.049252,5.58,124.68
683,1,8,2026-02-16,2681.447,vCPU-hours,0.049252,5.58,124.7
684,1,8,2026-02-17,2681.8253,vCPU-hours,0.049252,5.58,124.71
685,1,8,2026-02-18,2682.2036,vCPU-hours,0.049252,5.58,124.73
686,1,8,2026-02-19,2682.5818,vCPU-hours,0.049252,5.58,124.75
687,1,8,2026-02-20,2682.9601,vCPU-hours,0.049252,5.58,124.77
688,1,8,2026-02-21,2683.3384,vCPU-hours,0.049252,5.58,124.79
689,1,8,2026-02-22,2683.7166,vCPU-hours,0.049252,5.58,124.8
690,1,8,2026-02-23,2684.0949,vCPU-hours,0.049252,5.58,124.82
691,1,8,2026-02-24,2684.4732,vCPU-hours,0.049252,5.58,124.84
692,1,8,2026-02-25,2684.8514,vCPU-hours,0.049252,5.58,124.86
693,1,8,2026-02-26,2685.2297,vCPU-hours,0.049252,5.58,124.87
694,1,8,2026-02-27,2685.608,vCPU-hours,0.049252,5.58,124.89
695,1,8,2026-02-28,2685.9863,vCPU-hours,0.049252,5.58,124.91
696,1,8,2026-03-01,2686.3645,vCPU-hours,0.049252,5.58,124.93
697,1,8,2026-03-02,2686.7428,vCPU-hours,0.049252,5.58,124.94
